video_id,video_title,comment_id,comment_text,author_name,like_count,reply_count,published_at,updated_at,comment_length,is_reply,days_since_upload,video_view_count,video_like_count,video_comment_count,video_upload_date,video_description,parent_id,detected_language,comment_type,word_count,hour_of_day,day_of_week,quality_score,sentiment
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgyUmSYh0XIdX-_NmFN4AaABAg,"안녕하세요 외국 버니즈 여러분, 갑작스럽게도 이야기하고 싶습 니다. 모두들 OMG MV의 최신 댓글들을 봐주십시오. HYBE와 그 이면의 '단월드 DanWorld'라는 사이비의 연관성에 관련한 의혹이 끊임없이 생겨나고 있습니다. 한국 네티즌들은 이 실체를 알고 싶어하나 한국 언론은 입을 닫고 있습니다. 정말 이상합니 다. 외국의 버니즈에게도 이 사실을 알려주시길 바라겠습니다. 감 사합니다.
Hello foreign bunnies, I would like to talk to you on a sudden. Everyone, please look at the latest comments on OMG MV. Suspicions are constantly arising regarding the connection between HYBE and the cult behind it called 'DanWorld. Korean netizens want to know the truth, but the Korean media is keeping quiet.
It's really strange. I hope you will tell this to foreign bunnies as well. thank you",@맛용사,1461,51,2024-04-28 11:48:06+00:00,2024-04-28T11:48:06Z,616,False,472.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,117,11,Sunday,100,negative
,,UgyUmSYh0XIdX-_NmFN4AaABAg.A2lyBS6b96aA2mDPH0FpSw,댓글삭제방지!!!!!!!,@워니_1,19,0,2024-04-28 14:09:48+00:00,,13,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyUmSYh0XIdX-_NmFN4AaABAg,ko,general,1,14,Sunday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugw-lUdo_1wZzqGK_RN4AaABAg,"🏆 2023 MAMA SONG OF THE YEAR - DITTO
🏆 2023 MAMA ARTIST OF THE YEAR - NEWJEANS
🏆 2023 MAMA BEST FEMALE GROUP - NEWJEANS
🏆 2023 MAMA BEST DANCE PERFORMANCE FEMALE GROUP - DITTO

THEY SWEEPING THAT TROPHY WITHOUT ATTENDING MAMA LOL 😎 WHAT A QUEEN 👑",@nasrulzaffrey6437,534,1,2023-11-29 12:30:10+00:00,2023-12-14T22:09:00Z,246,False,623.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,fan_support,49,12,Wednesday,80,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugy5eMEgcqipzPNk1Pt4AaABAg,NewJeans were the living proof that you need no freaking songs with freaking high vocals to succeed. You just need to tingle the ears of the listeners! Gosh Love them! They impacted me the same like what TWICE did to me 6 yrs ago.,@lowkeyaxl644,600,18,2023-01-18 11:18:13+00:00,2023-01-18T11:18:13Z,230,False,938.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,music_technical,44,11,Wednesday,95,positive
,,Ugy5eMEgcqipzPNk1Pt4AaABAg.9l1-KstCIMB9lcD-5DUJBa,I feel like it’s more similar to BTS. What actually intrigue’s me were the MV concepts and i feel like this new gen group will do the same for the younger generation. It gives me hope that concepts like this are alive,@reee998,10,0,2023-02-02 07:28:43+00:00,,217,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugy5eMEgcqipzPNk1Pt4AaABAg,en,mv_analysis,42,7,Thursday,60,positive
,,Ugy5eMEgcqipzPNk1Pt4AaABAg.9l1-KstCIMB9ldGN7USNqP,Girl bye their vocals are average,@yejiponytail1897,0,0,2023-02-02 17:17:27+00:00,,33,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugy5eMEgcqipzPNk1Pt4AaABAg,en,music_technical,6,17,Thursday,15,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugzw_sFYeJv5PUdzvU94AaABAg,많이 보고싶어 많이 좋아했어,@Zer0line-h7c3h,6,0,2025-05-23 04:18:29+00:00,2025-05-23T04:18:29Z,15,False,83.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,4,4,Friday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzscsPK7MDp2ddbn8Z4AaABAg,"no puedo describir el amor o nostalgia que siento por este mv 😭💗💗💗
Ilysm NewJeans",@haerinpastelito,325,0,2022-12-20 14:12:46+00:00,2022-12-20T14:12:46Z,81,False,967.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,es,mv_analysis,15,14,Tuesday,70,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwnmdSJJnw3FL4FruR4AaABAg,"EL AMBIENTE DEL MV ES TAN CALIDO, verlo te genera una paz, las amo chicas 💗",@mhdhhz,491,2,2022-12-19 15:50:27+00:00,2022-12-19T15:50:27Z,75,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,es,mv_analysis,16,15,Monday,80,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxjfKHb3e5EZaaQo_l4AaABAg,"I've been an active multistan in kpop for years, but none of the bands I support have made me feel like this like NewJeans💗 as soon as I got to know NewJeans, I felt like I was back home. like they were my long lost family. like i finally found ""my people""
meaning people like me. they're not just ""perfect factory demigods"". their songs and videos convey authenticity and like they're just a close group of friends making music and having fun. they make me feel like I'm part of them through the camera and it makes me feel less alone. I've never bought any band's trademarks over the years, but when I started supporting NewJean I had to buy their album (even though my whole bank account became empty because of it lol xd) because I want to support them 100% so that they can grow and I can follow their journey in the future. I'm really grateful that I have the opportunity to be part of a band's journey from the very beginning, and not just any band, but NewJeans. I'm not sure if any of the band members see this, but if they do, I hope they know that somewhere in Finland is their biggest fan who will support them for the rest of her life with all her heart🇫🇮 i really hooe that in the future we will meet at your concert🤟🏻",@sandraharo1668,462,5,2022-12-19 21:44:37+00:00,2022-12-19T21:44:37Z,1232,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,236,21,Monday,90,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzQ-F9HDaUIsTuKWbR4AaABAg,뮤직비디오가 정말 masterpiece,@yay9658,3,0,2025-07-27 09:25:06+00:00,2025-07-27T09:25:06Z,21,False,17.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ro,general,3,9,Sunday,20,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzZCJ2DTN5I6MtOgXl4AaABAg,"I don't like k-pop, that's not my cup of tea.  But this gave me different perspective on it. Respect for doing something with a message in the type of music that most associate only with entertainment and the candy world.",@7Nicolaseven,995,13,2023-02-15 15:49:30+00:00,2023-02-15T22:34:51Z,221,False,910.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,40,15,Wednesday,90,neutral
,,UgzZCJ2DTN5I6MtOgXl4AaABAg.9m9_dG8_r-I9mB50Tqsm2I,nj is the freshness of kpop,@thithuannguyen1843,55,0,2023-02-16 05:51:40+00:00,,27,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgzZCJ2DTN5I6MtOgXl4AaABAg,en,general,6,5,Thursday,50,neutral
,,UgzZCJ2DTN5I6MtOgXl4AaABAg.9m9_dG8_r-I9maqjScGyNm,Listen to BIBI too,@shhh7489,11,0,2023-02-26 15:17:38+00:00,,18,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgzZCJ2DTN5I6MtOgXl4AaABAg,en,general,4,15,Sunday,30,neutral
,,UgzZCJ2DTN5I6MtOgXl4AaABAg.9m9_dG8_r-I9nsX23SyGei,@@coffeejelly3271 same,@cha.e,0,0,2023-03-30 08:34:31+00:00,,22,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgzZCJ2DTN5I6MtOgXl4AaABAg,en,general,2,8,Thursday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugyd6D_ok9EFTBZ3qZF4AaABAg,"Me encanta, este MV comprueba que para que algo sea bueno no es necesario una escenografía llena de lujos y exageración, la historia uff escalofríos, da la sensación de que la chica está sola e imagina compañía",@rkive1225_,309,7,2022-12-21 04:00:57+00:00,2022-12-21T04:03:33Z,210,False,967.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,es,mv_analysis,37,4,Wednesday,100,neutral
,,Ugyd6D_ok9EFTBZ3qZF4AaABAg.9jt71e7OCEX9judxzOANdA,Puede ser sencillo pero bueno. Solo que... si fueran de otra empresa y no Hybe probablemente no recibirían la atención que reciben ahora.,@daria5846,12,0,2022-12-21 18:16:39+00:00,,137,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugyd6D_ok9EFTBZ3qZF4AaABAg,es,general,23,18,Wednesday,60,neutral
,,Ugyd6D_ok9EFTBZ3qZF4AaABAg.9jt71e7OCEX9jufPrJolqN,"Tienes que ver la parte B, para mi significa que la chica tuvo un accidente por eso tiene el yeso y ella es la unica sobreviviente, sus compañeros de clase estan preocupados pero no hacen nada y ya solo pone el video para recordar los viejos tiempos",@carolynacra2197,10,0,2022-12-21 18:29:19+00:00,,249,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugyd6D_ok9EFTBZ3qZF4AaABAg,es,mv_analysis,47,18,Wednesday,60,positive
,,Ugyd6D_ok9EFTBZ3qZF4AaABAg.9jt71e7OCEX9jujEQaLBNH,@@daria5846 tristemente es así,@rkive1225_,2,0,2022-12-21 19:02:43+00:00,,30,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugyd6D_ok9EFTBZ3qZF4AaABAg,pt,general,4,19,Wednesday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgybSnhFCxx3_Ehu8WV4AaABAg,"NewJeans nos trae algo que hacía falta en el kpop: concepto natural. Yo amo todos los conceptos que hay, todos los grupos traen conceptos geniales, pero ninguno había traído un concepto tan natural y casero, cotidiano. Sin maquillaje excesivo, sin outfits de miles de dólares, sin ropa fantástica ni super producción. Stan NewJeans",@coreanitaswife,321,6,2022-12-20 00:01:36+00:00,2022-12-20T00:04:28Z,331,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,es,mv_analysis,53,0,Tuesday,100,positive
,,UgybSnhFCxx3_Ehu8WV4AaABAg.9jq6qkCXfdK9jqOqkMKG5k,tampoco es la gran cosa xd,@abisaiuitzil,0,0,2022-12-20 02:38:53+00:00,,26,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgybSnhFCxx3_Ehu8WV4AaABAg,es,general,6,2,Tuesday,10,neutral
,,UgybSnhFCxx3_Ehu8WV4AaABAg.9jq6qkCXfdK9jqR3l34wRt,@@abisaiuitzil shut up,@yannusita3335,0,0,2022-12-20 02:58:16+00:00,,22,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgybSnhFCxx3_Ehu8WV4AaABAg,ro,general,3,2,Tuesday,10,neutral
,,UgybSnhFCxx3_Ehu8WV4AaABAg.9jq6qkCXfdK9jqUv--Oh_a,@@abisaiuitzil llora,@thvalito,0,0,2022-12-20 03:31:53+00:00,,20,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgybSnhFCxx3_Ehu8WV4AaABAg,it,general,2,3,Tuesday,0,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx7cz1QsXAkTgvNgCt4AaABAg,항상 이 노래로 돌아오게 되네… 벌써 그립다 많이 보고 싶어,@owo12890Ez,5,0,2025-04-27 03:32:14+00:00,2025-04-27T03:32:14Z,33,False,109.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,10,3,Sunday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzAptlg9HvjIj2VKLh4AaABAg,what a beautiful song... and best mv of the year ❤️,@prajaktashewale6877,581,5,2022-12-30 17:08:30+00:00,2022-12-30T17:08:30Z,51,False,957.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,11,17,Friday,80,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwKXne32OmP8D_ifP94AaABAg,"La música es tan pegadiza que no puedo dejarla ir. Me gusta muchísimo esta canción 
Sigamos con el stream!!!",@Almeida520,200,0,2022-12-20 03:52:21+00:00,2022-12-20T03:52:21Z,108,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,es,general,19,3,Tuesday,70,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwtSrcJsbBwzfnCxOR4AaABAg,I want to release it as a drama,@maibamracily,239,2,2022-12-22 14:05:46+00:00,2022-12-22T14:05:46Z,31,False,965.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,8,14,Thursday,60,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx3b1g5vlyeZwYDFMx4AaABAg,New Jeans forever.,@boiboiboychan,5,0,2025-05-24 05:58:26+00:00,2025-05-24T05:58:26Z,18,False,82.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,3,5,Saturday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwzMlwYk9v1uW_g3iV4AaABAg,I love their friendship consept,@sevdel6079,737,6,2022-12-22 19:24:00+00:00,2022-12-22T19:24:00Z,31,False,965.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,fan_support,5,19,Thursday,70,positive
,,UgwzMlwYk9v1uW_g3iV4AaABAg.9jxLTDE06tP9jxNUhOZu8U,me too by the way its concept not consept,@jihhaane4427,8,0,2022-12-22 19:41:41+00:00,,41,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgwzMlwYk9v1uW_g3iV4AaABAg,en,mv_analysis,9,19,Thursday,40,positive
,,UgwzMlwYk9v1uW_g3iV4AaABAg.9jxLTDE06tP9jzdwiNyXBa,Have a nice day,@비하정당화x,1,0,2022-12-23 16:52:40+00:00,,15,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgwzMlwYk9v1uW_g3iV4AaABAg,cs,general,4,16,Friday,10,neutral
,,UgwzMlwYk9v1uW_g3iV4AaABAg.9jxLTDE06tP9jzi17mMsbc,"@@jihhaane4427 lol, not my first language so... its obvious 😄",@sevdel6079,5,0,2022-12-23 17:28:22+00:00,,61,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgwzMlwYk9v1uW_g3iV4AaABAg,en,general,10,17,Friday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgykyVfSeZ7GM4YS1vt4AaABAg,"00:57
They had spoiled the dance and the music of OMG on this scene. Such a great concept, and also great story line. When everyone tought this mv about thriller story but actually when OMG was released all of those concept are about all of NJ members are patients of psychiatric hospital and also Heeseo. OMG M/V explained it why did Heeseo have imaginary friends on Ditto M/V. It's actually just Heeseo's imaginary like other members as like as Hanni think herself as Siri of iPhone.",@fachranwardi3698,175,2,2023-01-02 16:17:14+00:00,2023-01-02T18:59:00Z,485,False,954.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,86,16,Monday,90,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzBSK8nvEGD5vBlJ1l4AaABAg,I'm like a proud mom who brag about stanning them since Day1,@jessiecha,325,1,2022-12-23 22:30:13+00:00,2022-12-23T22:30:13Z,60,False,964.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,fan_support,12,22,Friday,70,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxuJSfdiX71bDFfYyl4AaABAg,i rlly hope they have a comeback someday i really like their voices,@Mpondokazi84,13,1,2025-04-29 16:40:25+00:00,2025-04-29T16:40:25Z,67,False,106.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,music_technical,13,16,Tuesday,65,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzBgsG6lkfKce0WJnd4AaABAg,BRO I LOVE THIS MV,@Valerie-fb4or,822,4,2022-12-26 12:04:32+00:00,2022-12-26T12:04:32Z,18,False,961.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,5,12,Monday,60,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxGZ65LPKuq_W6pLWJ4AaABAg,"As a person who've always been in love with kpop since 2009, with the first group ever known to me being (Super Junior) this totally hits different💙
And a little words of encouragement to everyone who reads this is....""You're NEVER to old for ANYTHING.""🥰",@anonymousmystery8596,143,3,2023-02-01 23:46:36+00:00,2023-02-01T23:46:57Z,254,False,924.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,fan_support,44,23,Wednesday,80,positive
